"country";"indicator";"year";"value"
"MWI";99106;1990;27,2
"MWI";99106;1995;32,2
"MWI";99106;2000;26,1
"MWI";99106;2005;21,1
"MWI";99106;2006;23,5
"MWI";99106;2007;20,5
"MWI";99106;2009;15,6
"MWI";99106;2010;19,4
"MWI";99106;2011;14,5
"MYS";99106;1980;0,6
"MYS";99106;1985;0,8
"MYS";99106;1990;1,1
"MYS";99106;1995;0,1
"MYS";99106;2000;0,1
"MYS";99106;2006;0,2
"MYS";99106;2007;0,1
"MYS";99106;2009;0,1
"NAM";99106;1985;0,5
"NAM";99106;1990;5
"NAM";99106;1995;5,2
"NAM";99106;2000;3,9
"NAM";99106;2005;1,8
"NAM";99106;2006;1,9
"NAM";99106;2007;2,5
"NAM";99106;2009;3,8
"NAM";99106;2010;2,4
"NAM";99106;2011;2,4
"NER";99106;1980;6,7
"NER";99106;1985;21,3
"NER";99106;1990;16
"NER";99106;1995;14,9
"NER";99106;2000;11,7
"NER";99106;2005;15,4
"NER";99106;2006;14,9
"NER";99106;2007;12,7
"NER";99106;2009;9
"NER";99106;2010;13,8
"NER";99106;2011;10,9
"NGA";99106;1980;0,1
"NGA";99106;1985;0,1
"NGA";99106;1990;1
"NGA";99106;1995;0,8
"NGA";99106;2000;0,4
"NGA";99106;2005;6,5
"NGA";99106;2006;8,2
"NGA";99106;2007;1,3
"NGA";99106;2009;1,1
"NGA";99106;2010;1
"NGA";99106;2011;0,8
"NIC";99106;1980;10,8
"NIC";99106;1985;4,3
"NIC";99106;1990;33,4
"NIC";99106;1995;17,2
"NIC";99106;2000;11,4
"NIC";99106;2005;12,4
"NIC";99106;2006;11,1
"NIC";99106;2007;11,5
"NIC";99106;2009;9,9
"NIC";99106;2010;7,6
"NIC";99106;2011;7,6
"NLD";99106;2005;-0,8
"NLD";99106;2006;-0,8
"NLD";99106;2007;-0,8
"NLD";99106;2009;-0,8
"NLD";99106;2010;-0,8
"NLD";99106;2011;-0,8
"NOR";99106;2005;-0,9
"NOR";99106;2006;-0,9
"NOR";99106;2007;-1
"NOR";99106;2009;-1,1
"NOR";99106;2010;-1,1
"NOR";99106;2011;-1
"NPL";99106;1980;8,2
"NPL";99106;1985;8,8
"NPL";99106;1990;11,6
"NPL";99106;1995;9,7
"NPL";99106;2000;7
"NPL";99106;2005;5,2
"NPL";99106;2006;5,8
"NPL";99106;2007;5,8
"NPL";99106;2009;6,5
"NPL";99106;2010;5,1
"NPL";99106;2011;4,7
"NZL";99106;2005;-0,3
"NZL";99106;2006;-0,3
"NZL";99106;2007;-0,3
"NZL";99106;2009;-0,3
"NZL";99106;2010;-0,3
"NZL";99106;2011;-0,3
"OMN";99106;1980;3,8
"OMN";99106;1985;0,8
"OMN";99106;1990;0,6
"OMN";99106;1995;0,6
"OMN";99106;2000;0,4
"OMN";99106;2005;0,1
"OMN";99106;2006;0,1
"OMN";99106;2007;0,5
"OMN";99106;2009;0,4
"OMN";99106;2010;-0,1
"PAK";99106;1980;4,6
"PAK";99106;1985;2,3
"PAK";99106;1990;2,7
"PAK";99106;1995;1,3
"PAK";99106;2000;1
"PAK";99106;2005;1,4
"PAK";99106;2006;1,7
"PAK";99106;2007;1,6
"PAK";99106;2009;1,7
"PAK";99106;2010;1,6
"PAK";99106;2011;1,6
"PAN";99106;1980;1,3
"PAN";99106;1985;1,3
"PAN";99106;1990;2
"PAN";99106;1995;0,5
"PAN";99106;2000;0,1
"PAN";99106;2005;0,2
"PAN";99106;2006;0,2
"PAN";99106;2007;-0,7
"PAN";99106;2009;0,3
"PAN";99106;2010;0,5
"PAN";99106;2011;0,4
"PER";99106;1980;1
"PER";99106;1985;1,8
"PER";99106;1990;1,6
"PER";99106;1995;0,7
"PER";99106;2000;0,8
"PER";99106;2005;0,6
"PER";99106;2006;0,5
"PER";99106;2007;0,3
"PER";99106;2009;0,4
"PER";99106;2010;-0,2
"PER";99106;2011;0,4
"PHL";99106;1980;0,9
"PHL";99106;1985;1,6
"PHL";99106;1990;2,9
"PHL";99106;1995;1,2
"PHL";99106;2000;0,7
"PHL";99106;2005;0,6
"PHL";99106;2006;0,5
"PHL";99106;2007;0,4
"PHL";99106;2009;0,2
"PHL";99106;2010;0,3
"PHL";99106;2011;-0,1
"PLW";99106;1995;145,1
"PLW";99106;2000;31,2
"PLW";99106;2005;15,8
"PLW";99106;2006;23,5
"PLW";99106;2007;13,9
"PLW";99106;2009;30,7
"PLW";99106;2010;22
"PLW";99106;2011;20,7
"PNG";99106;1980;13,1
"PNG";99106;1985;11
"PNG";99106;1990;13,3
"PNG";99106;1995;8,5
"PNG";99106;2000;8,3
"PNG";99106;2005;5,9
"PNG";99106;2006;5,7
"PNG";99106;2007;5,2
"PNG";99106;2009;5,2
"PNG";99106;2010;5,5
"PNG";99106;2011;4,9
"POL";99106;2005;-0,1
"POL";99106;2006;-0,1
"POL";99106;2007;-0,1
"POL";99106;2009;-0,1
"POL";99106;2010;-0,1
"POL";99106;2011;-0,1
"PRT";99106;2005;-0,2
"PRT";99106;2006;-0,2
"PRT";99106;2007;-0,2
"PRT";99106;2009;-0,2
"PRT";99106;2010;-0,3
"PRT";99106;2011;-0,3
"PRY";99106;1980;0,7
"PRY";99106;1985;1,6
"PRY";99106;1990;1,1
"PRY";99106;1995;1,7
"PRY";99106;2000;1,2
"PRY";99106;2005;0,7
"PRY";99106;2006;0,6
"PRY";99106;2007;0,9
"PRY";99106;2009;1,1
"PRY";99106;2010;0,6
"PRY";99106;2011;0,4
"RWA";99106;1980;12,3
"RWA";99106;1985;10,3
"RWA";99106;1990;11,3
"RWA";99106;1995;53,5
"RWA";99106;2000;18,7
"RWA";99106;2005;22,6
"RWA";99106;2006;19,6
"RWA";99106;2007;19,4
"RWA";99106;2009;17,9
"RWA";99106;2010;18,5
"RWA";99106;2011;20,2
"SDN";99106;1980;8,9
"SDN";99106;1985;9,3
"SDN";99106;1990;7,4
"SDN";99106;1995;1,8
"SDN";99106;2000;1,9
"SDN";99106;2005;7,2
"SDN";99106;2006;6,2
"SDN";99106;2007;5,1
"SDN";99106;2009;4,9
"SDN";99106;2010;3,5
"SDN";99106;2011;1,9
"SEN";99106;1980;7,7
"SEN";99106;1985;10,2
"SEN";99106;1990;14,7
"SEN";99106;1995;13,8
"SEN";99106;2000;9,4
"SEN";99106;2005;8,2
"SEN";99106;2006;9,3
"SEN";99106;2007;7,7
"SEN";99106;2009;8,1
"SEN";99106;2010;7,3
"SEN";99106;2011;7,4
"SGP";99106;1980;0,1
"SGP";99106;1985;0,1
"SLB";99106;1980;41,3
"SLB";99106;1985;13,6
"SLB";99106;1990;22
"SLB";99106;1995;14,9
"SLB";99106;2000;15,7
"SLB";99106;2005;47,8
"SLB";99106;2006;44,4
"SLB";99106;2007;44,8
"SLB";99106;2009;43,5
"SLB";99106;2010;61,4
"SLB";99106;2011;49,6
"SLE";99106;1980;8,5
"SLE";99106;1985;7,7
"SLE";99106;1990;10,2
"SLE";99106;1995;25,9
"SLE";99106;2000;29,3
"SLE";99106;2005;21,4
"SLE";99106;2006;20,8
"SLE";99106;2007;26,2
"SLE";99106;2009;19
"SLE";99106;2010;18,7
"SLE";99106;2011;14,6
"SLV";99106;1980;2,8
"SLV";99106;1985;9,4
"SLV";99106;1990;7,4
"SLV";99106;1995;3,1
"SLV";99106;2000;1,4
"SLV";99106;2005;1,2
"SLV";99106;2006;0,9
"SLV";99106;2007;0,4
"SLV";99106;2009;1,4
"SLV";99106;2010;1,4
"SLV";99106;2011;1,3
"SOM";99106;1980;79,6
"SOM";99106;1985;42,4
"SOM";99106;1990;61,7
"SRB";99106;2000;18,7
"SRB";99106;2005;4,3
"SRB";99106;2006;5,5
"SRB";99106;2007;2,2
"SRB";99106;2009;1,6
"SRB";99106;2010;1,8
"SRB";99106;2011;1,3
"STP";99106;2000;47,3
"STP";99106;2005;29
"STP";99106;2006;18,1
"STP";99106;2007;34,2
"STP";99106;2009;15,6
"STP";99106;2010;24,4
"STP";99106;2011;30,2
"SUR";99106;1980;10,6
"SUR";99106;1985;1,2
"SUR";99106;1990;16,1
"SUR";99106;1995;11,1
"SUR";99106;2000;3,9
"SUR";99106;2005;2,5
"SUR";99106;2006;2,5
"SUR";99106;2007;5
"SUR";99106;2009;4
"SUR";99106;2010;2,4
"SUR";99106;2011;2,3
"SVK";99106;2006;-0,1
"SVK";99106;2007;-0,1
"SVK";99106;2009;-0,1
"SVK";99106;2010;-0,1
"SVK";99106;2011;-0,1
"SVN";99106;1995;0,2
"SVN";99106;2000;0,3
"SVN";99106;2005;-0,1
"SVN";99106;2006;-0,1
"SVN";99106;2007;-0,1
"SVN";99106;2009;-0,2
"SVN";99106;2010;-0,1
"SVN";99106;2011;-0,1
"SWE";99106;2005;-0,9
"SWE";99106;2006;-1
"SWE";99106;2007;-0,9
"SWE";99106;2009;-1,1
"SWE";99106;2010;-1
"SWE";99106;2011;-1
"SWZ";99106;1990;4,6
"SWZ";99106;1995;3,2
"SWZ";99106;2000;0,8
"SWZ";99106;2005;1,7
"SWZ";99106;2006;1,2
"SWZ";99106;2007;1,6
"SWZ";99106;2009;1,8
"SWZ";99106;2010;2,5
"SWZ";99106;2011;3,2
"SYC";99106;1980;15,1
"SYC";99106;1985;13,5
"SYC";99106;1990;10
"SYC";99106;1995;2,6
"SYC";99106;2000;4
"SYC";99106;2005;1,9
"SYC";99106;2006;1,4
"SYC";99106;2007;1,1
"SYC";99106;2009;2,8
"SYC";99106;2010;6
"SYC";99106;2011;2,1
"SYR";99106;1980;14,1
"SYR";99106;1985;3,6
"SYR";99106;1990;7,4
"SYR";99106;1995;3,1
"SYR";99106;2000;0,9
"SYR";99106;2005;0,3
"SYR";99106;2006;0,1
"SYR";99106;2007;0,2
"SYR";99106;2009;0,4
"SYR";99106;2010;0,2
"TCD";99106;1980;3,4
"TCD";99106;1985;17,3
"TCD";99106;1990;18
"TCD";99106;1995;16,3
"TCD";99106;2000;9,6
"TCD";99106;2005;9
"TCD";99106;2006;5,9
"TCD";99106;2007;6,2
"TCD";99106;2009;8,4
"TCD";99106;2010;6,2
"TCD";99106;2011;4,9
"TGO";99106;1980;8,2
"TGO";99106;1985;15,3
"TGO";99106;1990;16,2
"TGO";99106;1995;15,1
"TGO";99106;2000;5,5
"TGO";99106;2005;4
"TGO";99106;2006;3,7
"TGO";99106;2007;4,9
"TGO";99106;2009;15,9
"TGO";99106;2010;13,2
"TGO";99106;2011;15,5
"THA";99106;1980;1,3
"THA";99106;1985;1,2
"THA";99106;1990;0,9
"THA";99106;1995;0,5
"THA";99106;2000;0,6
"THA";99106;2005;-0,1
"THA";99106;2006;-0,1
"THA";99106;2007;-0,1
"TJK";99106;1995;5,5
"TJK";99106;2000;15
"TJK";99106;2005;11,3
"TJK";99106;2006;8,8
"TJK";99106;2007;6,1
"TJK";99106;2009;8,3
"TJK";99106;2010;7,8
"TJK";99106;2011;5,5
"TKM";99106;1995;1,2
"TKM";99106;2000;1,3
"TKM";99106;2005;0,4
"TKM";99106;2006;0,4
"TKM";99106;2007;0,2
"TKM";99106;2009;0,2
"TKM";99106;2010;0,2
"TKM";99106;2011;0,1
"TLS";99106;2000;71,6
"TLS";99106;2005;21,8
"TLS";99106;2006;16,1
"TLS";99106;2007;14,2
"TLS";99106;2009;8,3
"TLS";99106;2010;9,2
"TON";99106;1985;21,3
"TON";99106;1990;25,5
"TON";99106;1995;18,8
"TON";99106;2000;9,9
"TON";99106;2005;12,1
"TON";99106;2006;7,1
"TON";99106;2007;10
"TON";99106;2009;12,1
"TON";99106;2010;18,9
"TON";99106;2011;21,1
"TTO";99106;1980;0,1
"TTO";99106;1985;0,1
"TTO";99106;1990;0,4
"TTO";99106;1995;0,5
"TTO";99106;2006;0,1
"TTO";99106;2007;0,1
"TUN";99106;1980;2,8
"TUN";99106;1985;2
"TUN";99106;1990;3,3
"TUN";99106;1995;0,4
"TUN";99106;2000;1,1
"TUN";99106;2005;1,2
"TUN";99106;2006;1,3
"TUN";99106;2007;0,9
"TUN";99106;2009;1,2
"TUN";99106;2010;1,3
"TUN";99106;2011;1,5
"TUR";99106;1980;1,4
"TUR";99106;1985;0,3
"TUR";99106;1990;0,9
"TUR";99106;1995;0,2
"TUR";99106;2000;0,1
"TUR";99106;2005;0,1
"TUR";99106;2006;0,1
"TUR";99106;2007;0,1
"TUR";99106;2009;0,2
"TUR";99106;2010;0,1
"TUR";99106;2011;0,1
"TUV";99106;2005;24,6
"TUV";99106;2006;40,3
"TUV";99106;2007;24,3
"TUV";99106;2009;35,9
"TUV";99106;2010;25,9
"TUV";99106;2011;76,9
"TZA";99106;1990;28,6
"TZA";99106;1995;17
"TZA";99106;2000;10,5
"TZA";99106;2005;10,8
"TZA";99106;2006;13,3
"TZA";99106;2007;16,9
"TZA";99106;2009;13,9
"TZA";99106;2010;13,1
"TZA";99106;2011;10,4
"UGA";99106;1980;9,2
"UGA";99106;1985;5,2
"UGA";99106;1990;15,7
"UGA";99106;1995;14,6
"UGA";99106;2000;14
"UGA";99106;2005;13,3
"UGA";99106;2006;16,3
"UGA";99106;2007;14,9
"UGA";99106;2009;11,5
"UGA";99106;2010;10,2
"UGA";99106;2011;9,6
"UKR";99106;2005;0,5
"UKR";99106;2006;0,5
"UKR";99106;2007;0,3
"UKR";99106;2009;0,6
"UKR";99106;2010;0,5
"UKR";99106;2011;0,5
"URY";99106;1980;0,1
"URY";99106;1985;0,1
"URY";99106;1990;0,6
"URY";99106;1995;0,3
"URY";99106;2000;0,1
"URY";99106;2005;0,1
"URY";99106;2006;0,1
"URY";99106;2007;0,2
"URY";99106;2009;0,2
"URY";99106;2010;0,1
"USA";99106;2005;-0,2
"USA";99106;2006;-0,2
"USA";99106;2007;-0,2
"USA";99106;2009;-0,2
"USA";99106;2010;-0,2
"USA";99106;2011;-0,2
"UZB";99106;1995;0,6
"UZB";99106;2000;1,4
"UZB";99106;2005;1,2
"UZB";99106;2006;0,9
"UZB";99106;2007;0,7
"UZB";99106;2009;0,6
"UZB";99106;2010;0,6
"UZB";99106;2011;0,5
"VCT";99106;1980;16,3
"VCT";99106;1985;4,9
"VCT";99106;1990;8,2
"VCT";99106;1995;18,7
"VCT";99106;2000;1,6
"VCT";99106;2005;1,5
"VCT";99106;2006;0,8
"VCT";99106;2007;9,9
"VCT";99106;2009;4,7
"VCT";99106;2010;2,6
"VCT";99106;2011;2,8
"VEN";99106;1990;0,2
"VEN";99106;1995;0,1
"VEN";99106;2000;0,1
"VNM";99106;1990;3
"VNM";99106;1995;4,1
"VNM";99106;2000;5,5
"VNM";99106;2005;3,7
"VNM";99106;2006;3,1
"VNM";99106;2007;3,6
"VNM";99106;2009;4
"VNM";99106;2010;2,9
"VNM";99106;2011;3
"VUT";99106;1980;45,9
"VUT";99106;1985;17,7
"VUT";99106;1990;30,5
"VUT";99106;1995;21
"VUT";99106;2000;17,7
"VUT";99106;2005;10,7
"VUT";99106;2006;11,8
"VUT";99106;2007;11,3
"VUT";99106;2009;18,2
"VUT";99106;2010;16,4
"VUT";99106;2011;12,4
"WSM";99106;1985;20,4
"WSM";99106;1990;28,9
"WSM";99106;1995;22,3
"WSM";99106;2000;11
"WSM";99106;2005;11,2
"WSM";99106;2006;11,2
"WSM";99106;2007;8,3
"WSM";99106;2009;15,2
"WSM";99106;2010;24,5
"WSM";99106;2011;16,6
"YEM";99106;1990;8
"YEM";99106;1995;4,2
"YEM";99106;2000;3,5
"YEM";99106;2005;2
"YEM";99106;2006;1,6
"YEM";99106;2007;1,2
"YEM";99106;2009;2,3
"YEM";99106;2010;2,3
"YEM";99106;2011;1,5
"ZAF";99106;1995;0,3
"ZAF";99106;2000;0,4
"ZAF";99106;2005;0,3
"ZAF";99106;2006;0,3
"ZAF";99106;2007;0,3
"ZAF";99106;2009;0,4
"ZAF";99106;2010;0,3
"ZAF";99106;2011;0,3
"ZMB";99106;1980;8,8
"ZMB";99106;1985;16,1
"ZMB";99106;1990;15,8
"ZMB";99106;1995;62,8
"ZMB";99106;2000;25,7
"ZMB";99106;2005;17,9
"ZMB";99106;2006;15,4
"ZMB";99106;2007;10,1
"ZMB";99106;2009;10,2
"ZMB";99106;2010;6,2
"ZMB";99106;2011;6,1
"ZWE";99106;1980;2,5
"ZWE";99106;1985;4,3
"ZWE";99106;1990;3,9
"ZWE";99106;1995;7,2
"ZWE";99106;2000;2,8
"ZWE";99106;2005;6,8
"ZWE";99106;2006;5,4
"ZWE";99106;2007;9,7
"ZWE";99106;2009;13,1
"ZWE";99106;2010;10,1
"ZWE";99106;2011;7,4
"AFG";100806;1990;2,1
"AFG";100806;1995;2,1
"AFG";100806;2000;2,1
"AFG";100806;2005;2,1
"AFG";100806;2010;2,1
"AFG";100806;2011;2,1
"AGO";100806;1990;48,9
"AGO";100806;1995;48,4
"AGO";100806;2000;47,9
"AGO";100806;2005;47,4
"AGO";100806;2010;46,9
"AGO";100806;2011;46,8
"ALB";100806;1990;28,8
"ALB";100806;1995;28,4
"ALB";100806;2000;28,1
"ALB";100806;2005;28,5
"ALB";100806;2010;28,3
"ALB";100806;2011;28,3
"AND";100806;1990;34
"AND";100806;1995;34
"AND";100806;2000;34
"AND";100806;2005;34
"AND";100806;2010;34
"AND";100806;2011;34
"ARE";100806;1990;2,9
"ARE";100806;1995;3,3
"ARE";100806;2000;3,7
"ARE";100806;2005;3,7
"ARE";100806;2010;3,8
"ARE";100806;2011;3,8
"ARG";100806;1990;12,7
"ARG";100806;1995;12,2
"ARG";100806;2000;11,6
"ARG";100806;2005;11,2
"ARG";100806;2010;10,7
"ARG";100806;2011;10,7
"ARM";100806;1990;12,2
"ARM";100806;1995;11,4
"ARM";100806;2000;10,7
"ARM";100806;2005;9,9
"ARM";100806;2010;9,2
"ARM";100806;2011;9,1
"ATG";100806;1990;23,4
"ATG";100806;1995;23,1
"ATG";100806;2000;22,7
"ATG";100806;2005;22,3
"ATG";100806;2010;22,3
"ATG";100806;2011;22,3
"AUS";100806;1990;20,1
"AUS";100806;1995;20,1
"AUS";100806;2000;20,2
"AUS";100806;2005;20
"AUS";100806;2010;19,4
"AUS";100806;2011;19,3
"AUT";100806;1990;45,8
"AUT";100806;1995;46,2
"AUT";100806;2000;46,5
"AUT";100806;2005;46,8
"AUT";100806;2010;47,2
"AUT";100806;2011;47,2
"AZE";100806;1990;11,2
"AZE";100806;1995;11,2
"AZE";100806;2000;11,3
"AZE";100806;2005;11,3
"AZE";100806;2010;11,3
"AZE";100806;2011;11,3
"BDI";100806;1990;11,3
"BDI";100806;1995;9,5
"BDI";100806;2000;7,7
"BDI";100806;2005;7
"BDI";100806;2010;6,7
"BDI";100806;2011;6,6
"BEL";100806;2000;22
"BEL";100806;2005;22,2
"BEL";100806;2010;22,4
"BEL";100806;2011;22,4
"BEN";100806;1990;51,1
"BEN";100806;1995;48
"BEN";100806;2000;44,9
"BEN";100806;2005;42,7
"BEN";100806;2010;40,4
"BEN";100806;2011;40
"BFA";100806;1990;25
"BFA";100806;1995;23,9
"BFA";100806;2000;22,8
"BFA";100806;2005;21,7
"BFA";100806;2010;20,6
"BFA";100806;2011;20,4
"BGD";100806;1990;11,5
"BGD";100806;1995;11,4
"BGD";100806;2000;11,3
"BGD";100806;2005;11,2
"BGD";100806;2010;11,1
"BGD";100806;2011;11,1
"BGR";100806;1990;30,1
"BGR";100806;1995;30,3
"BGR";100806;2000;30,5
"BGR";100806;2005;33,6
"BGR";100806;2010;36,2
"BGR";100806;2011;36,7
"BHR";100806;1990;0,3
"BHR";100806;1995;0,4
"BHR";100806;2000;0,6
"BHR";100806;2005;0,7
"BHR";100806;2010;0,7
"BHR";100806;2011;0,7
"BHS";100806;1990;51,4
"BHS";100806;1995;51,4
"BHS";100806;2000;51,4
"BHS";100806;2005;51,4
"BHS";100806;2010;51,4
"BHS";100806;2011;51,4
"BIH";100806;1990;43,3
"BIH";100806;1995;43,1
"BIH";100806;2000;42,8
"BIH";100806;2005;42,8
"BIH";100806;2010;42,8
"BIH";100806;2011;42,8
"BLR";100806;1990;38,4
"BLR";100806;1995;39,6
"BLR";100806;2000;40,8
"BLR";100806;2005;41,6
"BLR";100806;2010;42,5
"BLR";100806;2011;42,7
"BLZ";100806;1990;69,5
"BLZ";100806;1995;67,4
"BLZ";100806;2000;65,3
"BLZ";100806;2005;63,2
"BLZ";100806;2010;61,1
"BLZ";100806;2011;60,6
"BOL";100806;1990;58
"BOL";100806;1995;56,7
"BOL";100806;2000;55,5
"BOL";100806;2005;54,2
"BOL";100806;2010;52,8
"BOL";100806;2011;52,5
"BRA";100806;1990;68
"BRA";100806;1995;66,2
"BRA";100806;2000;64,5
"BRA";100806;2005;62,7
"BRA";100806;2010;61,4
"BRA";100806;2011;61,2
"BRB";100806;1990;19,4
"BRB";100806;1995;19,4
"BRB";100806;2000;19,4
"BRB";100806;2005;19,4
"BRB";100806;2010;19,4
"BRB";100806;2011;19,4
"BRN";100806;1990;78,4
"BRN";100806;1995;76,9
"BRN";100806;2000;75,3
"BRN";100806;2005;73,8
"BRN";100806;2010;72,1
"BRN";100806;2011;71,8
"BTN";100806;1990;64,6
"BTN";100806;1995;77,1
"BTN";100806;2000;78,4
"BTN";100806;2005;83,2
"BTN";100806;2010;84,6
"BTN";100806;2011;84,9
"BWA";100806;1990;24,2
"BWA";100806;1995;23,2
"BWA";100806;2000;22,1
"BWA";100806;2005;21,1
"BWA";100806;2010;20
"BWA";100806;2011;19,8
"CAF";100806;1990;37,2
"CAF";100806;1995;37
"CAF";100806;2000;36,8
"CAF";100806;2005;36,5
"CAF";100806;2010;36,3
"CAF";100806;2011;36,2
"CAN";100806;1990;34,1
"CAN";100806;1995;34,1
"CAN";100806;2000;34,1
"CAN";100806;2005;34,1
"CAN";100806;2010;34,1
"CAN";100806;2011;34,1
"CHE";100806;1990;28,8
"CHE";100806;1995;29,3
"CHE";100806;2000;29,9
"CHE";100806;2005;30,4
"CHE";100806;2010;31
"CHE";100806;2011;31,1
"CHL";100806;1990;20,5
"CHL";100806;1995;20,9
"CHL";100806;2000;21,3
"CHL";100806;2005;21,6
"CHL";100806;2010;21,8
"CHL";100806;2011;21,9
"CHN";100806;1990;16,8
"CHN";100806;1995;17,9
"CHN";100806;2000;19
"CHN";100806;2005;20,7
"CHN";100806;2010;22,2
"CHN";100806;2011;22,5
"CIV";100806;1990;1,5
"CIV";100806;1995;1,5
"CIV";100806;2000;1,5
"CIV";100806;2005;1,5
"CIV";100806;2010;1,5
"CIV";100806;2011;1,5
"CMR";100806;1990;51,4
"CMR";100806;1995;49,1
"CMR";100806;2000;46,8
"CMR";100806;2005;44,5
"CMR";100806;2010;42,1
"CMR";100806;2011;41,7
"COD";100806;1990;70,7
"COD";100806;1995;70
"COD";100806;2000;69,4
"COD";100806;2005;68,7
"COD";100806;2010;68
"COD";100806;2011;67,9
"COG";100806;1990;66,5
"COG";100806;1995;66,3
"COG";100806;2000;66,1
"COG";100806;2005;65,8
"COG";100806;2010;65,6
"COG";100806;2011;65,6
"COL";100806;1990;56,3
"COL";100806;1995;55,9
"COL";100806;2000;55,4
"COL";100806;2005;55
"COL";100806;2010;54,5
"COL";100806;2011;54,4
"COM";100806;1990;6,4
"COM";100806;1995;5,4
"COM";100806;2000;4,3
"COM";100806;2005;2,7
"COM";100806;2010;1,6
"COM";100806;2011;1,4
"CPV";100806;1990;14,3
"CPV";100806;1995;17,3
"CPV";100806;2000;20,4
"CPV";100806;2005;20,7
"CPV";100806;2010;21
"CPV";100806;2011;21
"CRI";100806;1990;50,2
"CRI";100806;1995;48,4
"CRI";100806;2000;46,5
"CRI";100806;2005;48,8
"CRI";100806;2010;51
"CRI";100806;2011;51,5
"CUB";100806;1990;19,2
"CUB";100806;1995;20,9
"CUB";100806;2000;22,7
"CUB";100806;2005;25,3
"CUB";100806;2010;27
"CUB";100806;2011;27,3
"CYP";100806;1990;17,4
"CYP";100806;1995;18
"CYP";100806;2000;18,6
"CYP";100806;2005;18,7
"CYP";100806;2010;18,7
"CYP";100806;2011;18,8
"CZE";100806;1990;34
"CZE";100806;1995;34,1
"CZE";100806;2000;34,1
"CZE";100806;2005;34,3
"CZE";100806;2010;34,4
"CZE";100806;2011;34,4
"DEU";100806;1990;30,8
"DEU";100806;1995;31,2
"DEU";100806;2000;31,7
"DEU";100806;2005;31,8
"DEU";100806;2010;31,8
"DEU";100806;2011;31,8
"DJI";100806;1990;0,2
"DJI";100806;1995;0,2
"DJI";100806;2000;0,2
"DJI";100806;2005;0,2
"DJI";100806;2010;0,2
"DJI";100806;2011;0,2
"DMA";100806;1990;66,7
"DMA";100806;1995;64,9
"DMA";100806;2000;63,1
"DMA";100806;2005;61,3
"DMA";100806;2010;59,5
"DMA";100806;2011;59,2
"DNK";100806;1990;10,5
"DNK";100806;1995;11
"DNK";100806;2000;11,5
"DNK";100806;2005;12,6
"DNK";100806;2010;12,8
"DNK";100806;2011;12,9
"DOM";100806;1990;40,8
"DOM";100806;1995;40,8
"DOM";100806;2000;40,8
"DOM";100806;2005;40,8
"DOM";100806;2010;40,8
"DOM";100806;2011;40,8
"DZA";100806;1990;0,7
"DZA";100806;1995;0,7
"DZA";100806;2000;0,7
"DZA";100806;2005;0,6
"DZA";100806;2010;0,6
"DZA";100806;2011;0,6
"ECU";100806;1990;49,9
"ECU";100806;1995;46,3
"ECU";100806;2000;47,7
"ECU";100806;2005;43,7
"ECU";100806;2010;39,7
"ECU";100806;2011;38,9
"EGY";100806;1995;0,1
"EGY";100806;2000;0,1
"EGY";100806;2005;0,1
"EGY";100806;2010;0,1
"EGY";100806;2011;0,1
"ERI";100806;1990;16
"ERI";100806;1995;15,8
"ERI";100806;2000;15,6
"ERI";100806;2005;15,4
"ERI";100806;2010;15,2
"ERI";100806;2011;15,1
"ESP";100806;1990;27,7
"ESP";100806;1995;30,8
"ESP";100806;2000;34
"ESP";100806;2005;34,6
"ESP";100806;2010;36,4
"ESP";100806;2011;36,8
"EST";100806;1990;49,3
"EST";100806;1995;51,1
"EST";100806;2000;52,9
"EST";100806;2005;53,1
"EST";100806;2010;52,3
"EST";100806;2011;52,1
"ETH";100806;1990;15,2
"ETH";100806;1995;14,4
"ETH";100806;2000;13,7
"ETH";100806;2005;13
"ETH";100806;2010;12,3
"ETH";100806;2011;12,2
"FIN";100806;1990;71,9
"FIN";100806;1995;72,8
"FIN";100806;2000;73,7
"FIN";100806;2005;72,7
"FIN";100806;2010;72,9
"FIN";100806;2011;72,9
"FJI";100806;1990;52,2
"FJI";100806;1995;52,9
"FJI";100806;2000;53,7
"FJI";100806;2005;54,6
"FJI";100806;2010;55,5
"FJI";100806;2011;55,7
"FRA";100806;1990;26,5
"FRA";100806;1995;27,3
"FRA";100806;2000;28
"FRA";100806;2005;28,7
"FRA";100806;2010;29,1
"FRA";100806;2011;29,2
"FSM";100806;1990;58,7
"FSM";100806;1995;58,7
"FSM";100806;2000;58,7
"FSM";100806;2005;58,7
"FSM";100806;2010;58,5
"FSM";100806;2011;58,4
"GAB";100806;1990;85,4
"GAB";100806;1995;85,4
"GAB";100806;2000;85,4
"GAB";100806;2005;85,4
"GAB";100806;2010;85,4
"GAB";100806;2011;85,4
"GBR";100806;1990;10,8
"GBR";100806;1995;11,2
"GBR";100806;2000;11,5
"GBR";100806;2005;11,8
"GBR";100806;2010;11,9
"GBR";100806;2011;11,9
"GEO";100806;1990;40
"GEO";100806;1995;39,9
"GEO";100806;2000;39,8
"GEO";100806;2005;39,6
"GEO";100806;2010;39,5
"GEO";100806;2011;39,4
"GHA";100806;1990;32,7
"GHA";100806;1995;29,8
"GHA";100806;2000;26,8
"GHA";100806;2005;24,2
"GHA";100806;2010;21,7
"GHA";100806;2011;21,2
"GIN";100806;1990;29,6
